---- Session started: Thu Feb 10 2022 13:49:56 GMT+0100 (Central European Standard Time) ----
id x y width height top right bottom left
I6Q2C_T1 1770.828125 290.375 11.34375 25 290.375 1782.171875 315.375 1770.828125
I6Q2C_T2 1782.171875 290.375 52.78125 25 290.375 1834.953125 315.375 1782.171875
I6Q3_T0 1653.203125 157.71875 60.625 29 157.71875 1713.828125 186.71875 1653.203125
I6Q3_T1 1713.828125 157.71875 21.625 29 157.71875 1735.453125 186.71875 1713.828125
I6Q3_T2 1735.453125 157.71875 40.40625 29 157.71875 1775.859375 186.71875 1735.453125
I6Q3_T3 1775.859375 157.71875 110.9375 29 157.71875 1886.796875 186.71875 1775.859375
I6Q3_T4 1635.8125 188.5625 136.046875 29 188.5625 1771.859375 217.5625 1635.8125
I6Q3_T5 1771.859375 188.5625 62.984375 29 188.5625 1834.84375 217.5625 1771.859375
I6Q3_T6 1834.84375 188.5625 24.78125 29 188.5625 1859.625 217.5625 1834.84375
I6Q3_T7 1859.625 188.5625 44.5625 29 188.5625 1904.1875 217.5625 1859.625
I6Q3_T8 1703.265625 219.40625 133.453125 29 219.40625 1836.71875 248.40625 1703.265625
I6Q3A_T0 1731.515625 261.25 65.609375 25 261.25 1797.125 286.25 1731.515625
I6Q3A_T1 1797.125 261.25 28.421875 25 261.25 1825.546875 286.25 1797.125
I6Q3B_T0 1750.515625 291.234375 56.015625 25 291.234375 1806.53125 316.234375 1750.515625
I6Q3C_T0 1750.515625 321.21875 56.015625 25 321.21875 1806.53125 346.21875 1750.515625
I6Q4_T0 1672.6875 157.71875 60.625 29 157.71875 1733.3125 186.71875 1672.6875
I6Q4_T1 1733.3125 157.71875 52.25 29 157.71875 1785.5625 186.71875 1733.3125
I6Q4_T2 1785.5625 157.71875 41.328125 29 157.71875 1826.890625 186.71875 1785.5625
I6Q4_T3 1826.890625 157.71875 40.40625 29 157.71875 1867.296875 186.71875 1826.890625
I6Q4_T4 1646.96875 188.5625 106.296875 29 188.5625 1753.265625 217.5625 1646.96875
I6Q4_T5 1753.265625 188.5625 139.765625 29 188.5625 1893.03125 217.5625 1753.265625
I6Q4_T6 1735.78125 219.40625 68.4375 29 219.40625 1804.21875 248.40625 1735.78125
I6Q4A_T0 1754.15625 261.25 48.734375 25 261.25 1802.890625 286.25 1754.15625
I6Q4B_T0 1754.15625 291.234375 48.734375 25 291.234375 1802.890625 316.234375 1754.15625
I6Q4C_T0 1754.15625 321.21875 48.734375 25 321.21875 1802.890625 346.21875 1754.15625
I6Q5_T0 1647.265625 157.71875 60.625 29 157.71875 1707.890625 186.71875 1647.265625
I6Q5_T1 1707.890625 157.71875 40.40625 29 157.71875 1748.296875 186.71875 1707.890625
I6Q5_T2 1748.296875 157.71875 105.9375 29 157.71875 1854.234375 186.71875 1748.296875
